ItemNumber,Category1Id,Category1Name,Category2Id,Category2Name,Title,BrandId,BrandName,CopyDescription,CopyNotes,CopyBullet1,CopyBullet2,CopyBullet3,PrimarySmallImage,PrimaryLargeImage,AdditionalImage1Small,AdditionalImage1Large,Quantity,RetailPrice,SalePrice,Number,
195709408,1,Camping ,9,Lanterns,Firefly 4,5,Firefly,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,55,28.85,28.85,0.7094081,709408
195650584,1,Camping ,9,Lanterns,Firefly Extreme,5,Firefly,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,113,53.99,53.99,0.6505836,650584
195329371,1,Camping ,9,Lanterns,Firefly Multi-light,5,Firefly,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,44,26.54,26.54,0.3293714,329371
19663535,1,Camping ,9,Lanterns,EverGlow Double,6,Everglow,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,44,52.15,52.15,0.0635347,63535
196672696,1,Camping ,9,Lanterns,EverGlow Kerosene,6,Everglow,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,149,31.33,31.33,0.6726961,672696
19678730,1,Camping ,9,Lanterns,EverGlow Butane,6,Everglow,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,43,64.34,64.34,0.0787298,78730
196835318,1,Camping ,9,Lanterns,EverGlow Lamp,6,Everglow,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,522,26.72,26.72,0.8353179,835318
197923154,1,Camping ,9,Lanterns,Flicker Lantern,7,Flicker,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,73,34.39,34.39,0.9231543,923154
2108208736,2,Mountaineering ,10,Rope,Husky Rope 50,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,286,152,152,0.2087362,208736
2108699223,2,Mountaineering ,10,Rope,Husky Rope 60,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,118,180.5,180.5,0.6992231,699223
2108249563,2,Mountaineering ,10,Rope,Husky Rope 100,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,270,329.33,329.33,0.2495630,249563
2108724268,2,Mountaineering ,10,Rope,Husky Rope 200,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,127,546.23,546.23,0.7242680,724268
2119476005,2,Mountaineering ,11,Safety,Granite Climbing Helmet,9,Granite,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,729,70.3,70.3,0.4760045,476005
2118325824,2,Mountaineering ,11,Safety,Husky Harness,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,697,61.75,61.75,0.3258238,325824
2118447107,2,Mountaineering ,11,Safety,Husky Harness Extreme,8,Huskey,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,843,104.5,104.5,0.4471072,447107
2119906631,2,Mountaineering ,11,Safety,Granite Signal Mirror,9,Granite,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,314,33,33,0.9066311,906631
2129498536,2,Mountaineering ,12,Climbing Accessories,Granite Carabiner,9,Granite,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,8484,3.86,3.86,0.4985358,498536
2129753365,2,Mountaineering ,12,Climbing Accessories,Granite Belay,9,Granite,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas diam nisi, gravida eu posuere vitae, congue nec metus. Nam ac pretium dolor. Donec rhoncus elit sed nibh pulvinar, ut mattis purus molestie. Pellentesque in magna iaculis tortor eleifend consequat. Maecenas ornare diam sit amet turpis sodales, vel viverra felis tempus. Cras tempor eget lorem auctor tempus. Cras consectetur ut lorem in dignissim. Nam pulvinar dolor diam. Curabitur vitae sapien eget purus egestas convallis ac ac risus. Nunc sapien ligula, imperdiet vitae leo in, consectetur vulputate libero. Donec tincidunt ullamcorper diam, quis ultricies urna rhoncus eu. Cras sit amet suscipit diam. Duis ac dolor vitae nisl faucibus viverra sed consectetur orci. Donec pellentesque fringilla elementum. Curabitur vitae turpis vitae sem porta tempor a non lectus.","Suspendisse potenti. Phasellus sed tellus iaculis, imperdiet leo sit amet, vulputate ex. Sed porttitor eget lorem ut semper. Vivamus commodo urna volutpat, posuere magna quis, placerat nulla. Ut in dictum lorem, et cursus dui. Aliquam hendrerit odio vitae nisl volutpat convallis. Fusce iaculis dictum diam, et auctor turpis porta ultrices.","Vestibulum mi turpis, faucibus sit amet ex in, dapibus vehicula erat.","Fusce condimentum massa massa, ut blandit enim dapibus vel.�","Aliquam quis felis posuere, dapibus dui ut, aliquet tellus.",https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,https://via.placeholder.com/150x150,https://via.placeholder.com/450x450,712,66.5,66.5,0.7533655,753365
